dataset_id,model_name,model_label,config_hash,fold,area_bin,bin_left_km2,bin_right_km2,area_center_km2,n_samples,mean_sr,rmse,relative_rmse,relative_rmse_percent
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,1,18,288539.98118144256,537159.1767636873,393402.15307925525,3256,724.8934275184275,62.382505546611135,0.08605748538811976,8.605748538811977
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,1,19,537159.1767636873,999999.9999999991,733787.9422649251,3370,872.772997032641,65.38674528557044,0.07491838714978602,7.491838714978602
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,0,3.9999999999999987,7.446582266544274,5.46751957353402,3714,46.864028002154015,29.34489058598241,0.626170899877271,62.617089987727105
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,1,7.446582266544274,13.862896863102918,10.146594022998164,3682,50.824551873981534,31.685819323281684,0.6234352917040182,62.34352917040182
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,2,13.862896863102918,25.807800485928613,18.95323563931916,3765,52.83001328021248,31.89414515855048,0.6037126091447804,60.37126091447804
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,3,25.807800485928613,48.04497735925719,35.07799961822343,3802,57.405312993161495,35.267219950817044,0.6143546322100589,61.43546322100589
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,4,48.04497735925719,89.44271909999146,65.59060586564136,3770,67.06259946949602,38.11164326221611,0.5682995225908519,56.829952259085196
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,5,89.44271909999146,166.51064148037437,121.85279721374211,3724,75.16111707841031,40.67405605197601,0.5411582162828105,54.11582162828105
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,6,166.51064148037437,309.98379750966797,226.5981648149672,3702,88.38114532685034,43.34374581005656,0.4904184670809947,49.04184670809947
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,7,309.98379750966797,577.0799623628864,422.88177086697044,3728,102.35971030042919,45.10723169168779,0.4406736943597881,44.06736943597881
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,8,577.0799623628864,1074.318353527377,786.4469808560586,3696,120.79329004329004,45.27915840252555,0.37484829154250504,37.484829154250505
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,9,1074.318353527377,2000.0000000000023,1467.5167052307272,3700,147.48324324324324,47.82883741145166,0.32430014664491646,32.430014664491644
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,10,2000.0000000000023,3723.2911332721424,2727.7947995475365,3770,175.83236074270556,47.52614664619903,0.2702923764741108,27.02923764741108
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,11,3723.2911332721424,6931.448431551469,5065.926058091826,3652,207.97480832420592,46.97233343603857,0.2258558804045861,22.58558804045861
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,12,6931.448431551469,12903.900242964326,9415.78540825972,3726,253.53515834675255,46.770460940456374,0.18447327481299378,18.44732748129938
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,13,12903.900242964326,24022.48867962863,17669.992785722578,3738,306.78731942215086,46.15107364532073,0.15043344598547478,15.043344598547478
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,14,24022.48867962863,44721.359549995796,32750.363209834817,3788,357.26451953537486,49.83494386825901,0.13949032479651133,13.949032479651134
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,15,44721.359549995796,83255.32074018731,60983.59496717611,3682,416.2577403585008,52.843629704838776,0.126949302274421,12.6949302274421
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,16,83255.32074018731,154991.89875483367,113509.69277285668,3840,489.9328125,53.95774568700598,0.1101329494786716,11.01329494786716
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,17,154991.89875483367,288539.98118144256,211662.2964835433,3841,578.9062744077063,58.3805443216796,0.10084628013646979,10.084628013646979
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,18,288539.98118144256,537159.1767636873,394156.8181137069,3805,666.3455978975032,65.5310122383238,0.09834388108076574,9.834388108076574
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,2,19,537159.1767636873,999999.9999999991,732107.5692828711,3708,796.5660733549083,73.310463812675,0.09203312350965728,9.203312350965728
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,0,3.9999999999999987,7.446582266544274,5.44724678723655,3566,47.28323051037577,28.68744044235233,0.6067148993987879,60.67148993987878
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,1,7.446582266544274,13.862896863102918,10.15918302589806,3607,47.994455225949544,28.506919149148327,0.5939627612177847,59.39627612177846
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,2,13.862896863102918,25.807800485928613,18.935303348851708,3499,51.079165475850246,30.877492943294172,0.6045026901994467,60.45026901994467
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,3,25.807800485928613,48.04497735925719,35.11906543366689,3569,56.6074530680863,32.645316636942205,0.576696439560301,57.6696439560301
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,4,48.04497735925719,89.44271909999146,65.94065161820365,3682,64.42585551330798,35.17732710943623,0.546012572579186,54.601257257918604
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,5,89.44271909999146,166.51064148037437,122.60711479280023,3585,73.3673640167364,36.747170240492146,0.5008653470514419,50.08653470514419
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,6,166.51064148037437,309.98379750966797,226.60804357387494,3643,86.23057919297283,38.83334794183923,0.4503431184769761,45.03431184769761
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,7,309.98379750966797,577.0799623628864,422.9043350978749,3606,105.55268996117582,41.94154503865027,0.3973517401979724,39.73517401979724
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,8,577.0799623628864,1074.318353527377,787.2275644193625,3614,121.98367459878251,46.9197211909542,0.38463934903812524,38.46393490381252
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,9,1074.318353527377,2000.0000000000023,1468.0062663926642,3645,145.93360768175583,48.62733777117325,0.33321548438120663,33.321548438120665
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,10,2000.0000000000023,3723.2911332721424,2727.5000785599345,3484,177.65470723306544,52.0856728597556,0.293184873460315,29.3184873460315
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,11,3723.2911332721424,6931.448431551469,5072.5658966185865,3598,222.30377987770984,51.16377419500671,0.23015251572938658,23.01525157293866
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,12,6931.448431551469,12903.900242964326,9431.165711301659,3614,263.7102933038185,52.14339487281765,0.197729842925561,19.7729842925561
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,13,12903.900242964326,24022.48867962863,17578.420995726243,3440,308.4290697674419,51.17974328930426,0.16593683380069918,16.59368338006992
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,14,24022.48867962863,44721.359549995796,32888.37699522121,3588,364.58082497212934,55.598937908519424,0.15250099319614446,15.250099319614446
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,15,44721.359549995796,83255.32074018731,61124.83227805884,3536,430.947963800905,55.69203490606078,0.12923146083546672,12.923146083546673
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,16,83255.32074018731,154991.89875483367,113687.51051502604,3702,506.4597514856834,56.15926216761173,0.11088593319186835,11.088593319186835
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,17,154991.89875483367,288539.98118144256,210774.15025171483,3614,600.0810736026564,64.49931059159879,0.10748432741657671,10.748432741657671
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,18,288539.98118144256,537159.1767636873,392484.0664038016,3653,674.4212975636464,76.26069166089107,0.11307574647536128,11.307574647536129
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,3,19,537159.1767636873,999999.9999999991,731489.4935117766,3601,835.113579561233,87.86290110464333,0.1052107201403746,10.52107201403746
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,0,3.9999999999999987,7.446582266544274,5.456681705745022,3306,45.827586206896555,30.679901771197358,0.6694636202894833,66.94636202894833
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,1,7.446582266544274,13.862896863102918,10.145690206085638,3213,46.90694055399938,30.429691510673983,0.6487247121914348,64.87247121914348
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,2,13.862896863102918,25.807800485928613,18.89959554082513,3231,50.83596409780254,35.23657960779543,0.693142743196614,69.3142743196614
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,3,25.807800485928613,48.04497735925719,35.19777484025031,3301,56.86610118146017,36.17096641958891,0.6360725576062807,63.60725576062807
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,4,48.04497735925719,89.44271909999146,65.47244489097363,3413,65.81511866393203,37.65024849785655,0.5720607857612149,57.206078576121485
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,5,89.44271909999146,166.51064148037437,122.7720712853702,3348,77.24313022700119,46.51365808825,0.6021721019274622,60.217210192746215
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,6,166.51064148037437,309.98379750966797,226.73784617219155,3362,87.30011897679952,44.17940309148923,0.5060634923444965,50.60634923444966
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,7,309.98379750966797,577.0799623628864,422.4727634949091,3300,106.01575757575758,49.82411487158197,0.4699689556618813,46.99689556618813
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,8,577.0799623628864,1074.318353527377,786.0093657054266,3308,124.34733978234583,50.70262729203261,0.4077499959450769,40.77499959450769
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,9,1074.318353527377,2000.0000000000023,1470.161798181273,3300,154.13090909090909,49.03214769465857,0.31812014854034604,31.812014854034604
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,10,2000.0000000000023,3723.2911332721424,2736.8151086022194,3366,181.19043374925727,46.63190399925442,0.2573640508184145,25.736405081841454
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,11,3723.2911332721424,6931.448431551469,5107.46340378587,3378,230.66163410301954,53.6343712115778,0.23252402342568718,23.25240234256872
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,12,6931.448431551469,12903.900242964326,9445.678400389997,3294,274.0506982392228,50.54537552772356,0.1844380468740925,18.443804687409248
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,13,12903.900242964326,24022.48867962863,17474.20384143906,3386,319.3230950974601,55.083112402864174,0.17249961950310028,17.249961950310027
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,14,24022.48867962863,44721.359549995796,32759.758616231757,3329,402.5911685190748,51.014519930494714,0.12671544713251115,12.671544713251116
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,15,44721.359549995796,83255.32074018731,61144.43313595659,3443,463.52686610514087,53.14698760047251,0.11465783644225118,11.465783644225118
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,16,83255.32074018731,154991.89875483367,112997.79190080728,3417,543.8135791630085,54.46998309680145,0.10016296978210254,10.016296978210255
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,17,154991.89875483367,288539.98118144256,211804.86214770796,3425,641.8700729927008,57.074661382760674,0.08891933708118172,8.891933708118172
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,18,288539.98118144256,537159.1767636873,394096.6999308904,3344,727.0092703349283,64.59351261588786,0.08884826542325941,8.884826542325941
ceacce0,MuScaRi_ClimateDEM,Climate + DEM,dae0789a3c87,4,19,537159.1767636873,999999.9999999991,737333.7117269462,3372,845.1301897983393,67.01149660750208,0.079291329805047,7.9291329805047
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,0,3.9999999999999987,7.446582266544274,5.470156829993845,3418,47.41691047396138,29.148369191660638,0.6147251877084492,61.47251877084492
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,1,7.446582266544274,13.862896863102918,10.126539139047228,3519,48.947996589940324,28.843844483216223,0.5892752817823016,58.927528178230155
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,2,13.862896863102918,25.807800485928613,18.890532931203765,3464,51.4385103926097,31.596856746273676,0.6142646142959317,61.426461429593175
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,3,25.807800485928613,48.04497735925719,35.1509448293089,3591,60.06432748538012,34.87335091481735,0.5806000395710025,58.06000395710025
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,4,48.04497735925719,89.44271909999146,65.33032249617095,3632,67.45897577092511,36.72621139335493,0.5444229025662729,54.442290256627295
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,5,89.44271909999146,166.51064148037437,122.33655065530706,3458,76.39097744360902,37.86208093617707,0.495635508318066,49.5635508318066
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,6,166.51064148037437,309.98379750966797,226.66854734205302,3420,89.48040935672515,40.483278670745925,0.4524261674905189,45.24261674905189
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,7,309.98379750966797,577.0799623628864,423.9122727903203,3460,107.06387283236994,42.114146073904024,0.3933553397591193,39.33553397591193
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,8,577.0799623628864,1074.318353527377,785.430359077415,3480,126.89655172413794,43.91183999370878,0.34604439125477027,34.60443912547703
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,9,1074.318353527377,2000.0000000000023,1472.1443572188189,3509,157.7748646337988,44.42850646213794,0.28159432470601775,28.159432470601775
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,10,2000.0000000000023,3723.2911332721424,2757.83290740605,3541,189.95622705450438,47.86390023176147,0.25197331497865466,25.197331497865466
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,11,3723.2911332721424,6931.448431551469,5112.862880864769,3588,234.06521739130434,46.75341718745637,0.1997452577898201,19.97452577898201
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,12,6931.448431551469,12903.900242964326,9437.73187131164,3563,270.89671625035083,46.82088589561552,0.17283666832028233,17.28366683202823
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,13,12903.900242964326,24022.48867962863,17542.763410239568,3529,322.18900538396144,48.56298995645137,0.15072826553649005,15.072826553649005
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,14,24022.48867962863,44721.359549995796,32679.912704033835,3582,384.47571189279734,51.59465545716548,0.13419483692002768,13.419483692002768
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,15,44721.359549995796,83255.32074018731,60916.06474426433,3587,441.2051853916922,51.355943763835256,0.11639922980107903,11.639922980107903
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,16,83255.32074018731,154991.89875483367,113419.94881444096,3552,518.7074887387388,55.323766033541375,0.10665696415539261,10.66569641553926
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,17,154991.89875483367,288539.98118144256,211094.54104579787,3424,603.9953271028037,57.49478308716236,0.09519077467527559,9.51907746752756
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,18,288539.98118144256,537159.1767636873,394447.8316800359,3487,699.7123601950101,59.534176880427566,0.08508378623443978,8.508378623443978
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,0,19,537159.1767636873,999999.9999999991,732302.5486449993,3460,821.7627167630058,61.08461680494308,0.07433364347017428,7.433364347017428
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,0,3.9999999999999987,7.446582266544274,5.451597087333129,3154,43.955928979074194,30.54621298081109,0.6949281630551597,69.49281630551597
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,1,7.446582266544274,13.862896863102918,10.161836749109513,3145,47.19809220985692,30.821567786238308,0.6530257123359212,65.30257123359212
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,2,13.862896863102918,25.807800485928613,18.908498679557216,3276,48.98199023199023,31.426950591557937,0.641602157093097,64.1602157093097
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,3,25.807800485928613,48.04497735925719,35.23263364078647,3166,54.62792166771952,34.69352192190098,0.6350877145377822,63.50877145377822
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,4,48.04497735925719,89.44271909999146,65.77098057172356,3260,63.747852760736194,36.70235394355633,0.575742591382814,57.574259138281406
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,5,89.44271909999146,166.51064148037437,122.64417966746798,3179,72.4388172381252,38.3870508898485,0.5299237667514684,52.992376675146836
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,6,166.51064148037437,309.98379750966797,226.76679828715638,3162,88.67235926628716,42.80902884457553,0.4827776005825903,48.27776005825903
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,7,309.98379750966797,577.0799623628864,424.2890183909074,3141,104.98248965297675,43.11057194281249,0.4106453570049251,41.06453570049251
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,8,577.0799623628864,1074.318353527377,789.4236936045835,3148,128.37801778907243,46.886243452899414,0.3652201853586369,36.52201853586369
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,9,1074.318353527377,2000.0000000000023,1462.7428364528125,3296,158.2851941747573,46.56989452116129,0.29421510182275834,29.42151018227583
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,10,2000.0000000000023,3723.2911332721424,2736.8492055455995,3190,190.3746081504702,46.16095873172207,0.24247434665886167,24.247434665886168
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,11,3723.2911332721424,6931.448431551469,5072.619700415974,3356,227.39988081048867,47.108309362831164,0.2071606598689929,20.71606598689929
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,12,6931.448431551469,12903.900242964326,9413.836519086533,3287,275.4021904472163,48.92736784109672,0.1776578746946247,17.76578746946247
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,13,12903.900242964326,24022.48867962863,17561.534231081303,3201,332.63511402686663,50.711766737910466,0.15245464053387497,15.245464053387497
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,14,24022.48867962863,44721.359549995796,32904.802095954044,3216,397.3694029850746,52.17464060264763,0.1313000956055173,13.13000956055173
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,15,44721.359549995796,83255.32074018731,61106.030574533106,3110,452.83376205787783,51.315962655808846,0.11332185661821306,11.332185661821306
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,16,83255.32074018731,154991.89875483367,113395.64723485683,3283,548.2220530003046,54.7139111331601,0.09980246295040907,9.980246295040907
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,17,154991.89875483367,288539.98118144256,211408.36375209314,3328,610.4696514423077,57.143469964175985,0.09360575063669042,9.360575063669042
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,18,288539.98118144256,537159.1767636873,393402.15307925525,3256,724.8934275184275,59.87693747666717,0.0826010213413682,8.260102134136819
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,1,19,537159.1767636873,999999.9999999991,733787.9422649251,3370,872.772997032641,62.82766983479145,0.07198626681668721,7.198626681668721
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,0,3.9999999999999987,7.446582266544274,5.46751957353402,3714,46.864028002154015,29.22391995096758,0.6235895887913083,62.35895887913083
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,1,7.446582266544274,13.862896863102918,10.146594022998164,3682,50.824551873981534,30.345373197867648,0.5970613036216905,59.70613036216905
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,2,13.862896863102918,25.807800485928613,18.95323563931916,3765,52.83001328021248,30.598143873850308,0.5791810748098158,57.91810748098158
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,3,25.807800485928613,48.04497735925719,35.07799961822343,3802,57.405312993161495,33.535369050026105,0.5841858061817564,58.418580618175646
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,4,48.04497735925719,89.44271909999146,65.59060586564136,3770,67.06259946949602,36.24312554266343,0.5404372307272239,54.04372307272239
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,5,89.44271909999146,166.51064148037437,121.85279721374211,3724,75.16111707841031,39.07750408930226,0.519916488848023,51.991648884802295
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,6,166.51064148037437,309.98379750966797,226.5981648149672,3702,88.38114532685034,41.787947321112476,0.4728151820908484,47.28151820908484
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,7,309.98379750966797,577.0799623628864,422.88177086697044,3728,102.35971030042919,45.28735158252311,0.44243337002032546,44.24333700203255
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,8,577.0799623628864,1074.318353527377,786.4469808560586,3696,120.79329004329004,45.43604373405963,0.37614708331709656,37.61470833170966
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,9,1074.318353527377,2000.0000000000023,1467.5167052307272,3700,147.48324324324324,48.69672043473613,0.3301847678683124,33.01847678683124
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,10,2000.0000000000023,3723.2911332721424,2727.7947995475365,3770,175.83236074270556,46.89573654683596,0.26670708593543946,26.670708593543946
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,11,3723.2911332721424,6931.448431551469,5065.926058091826,3652,207.97480832420592,46.50559406386199,0.22361166931028378,22.36116693102838
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,12,6931.448431551469,12903.900242964326,9415.78540825972,3726,253.53515834675255,46.004841474292725,0.18145349849811862,18.14534984981186
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,13,12903.900242964326,24022.48867962863,17669.992785722578,3738,306.78731942215086,45.631478986351794,0.14873978191895593,14.873978191895594
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,14,24022.48867962863,44721.359549995796,32750.363209834817,3788,357.26451953537486,49.05545745418002,0.13730850608388712,13.73085060838871
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,15,44721.359549995796,83255.32074018731,60983.59496717611,3682,416.2577403585008,50.84317660522688,0.12214349830813558,12.214349830813557
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,16,83255.32074018731,154991.89875483367,113509.69277285668,3840,489.9328125,50.28971135938907,0.10264613856494673,10.264613856494673
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,17,154991.89875483367,288539.98118144256,211662.2964835433,3841,578.9062744077063,54.16325129291466,0.09356134781632909,9.356134781632909
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,18,288539.98118144256,537159.1767636873,394156.8181137069,3805,666.3455978975032,58.28478612104081,0.08746930467454836,8.746930467454836
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,2,19,537159.1767636873,999999.9999999991,732107.5692828711,3708,796.5660733549083,64.62208654349008,0.08112583338042549,8.11258333804255
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,0,3.9999999999999987,7.446582266544274,5.44724678723655,3566,47.28323051037577,27.410522884125083,0.5797091820557851,57.97091820557851
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,1,7.446582266544274,13.862896863102918,10.15918302589806,3607,47.994455225949544,28.51475182351942,0.594125960786031,59.4125960786031
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,2,13.862896863102918,25.807800485928613,18.935303348851708,3499,51.079165475850246,29.852766858762784,0.584441162666937,58.4441162666937
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,3,25.807800485928613,48.04497735925719,35.11906543366689,3569,56.6074530680863,31.01958020375884,0.5479769627940885,54.79769627940885
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,4,48.04497735925719,89.44271909999146,65.94065161820365,3682,64.42585551330798,35.420855845307955,0.5497925570889987,54.97925570889986
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,5,89.44271909999146,166.51064148037437,122.60711479280023,3585,73.3673640167364,35.814344667881045,0.48815089853454674,48.81508985345467
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,6,166.51064148037437,309.98379750966797,226.60804357387494,3643,86.23057919297283,37.850923090743635,0.43895012007327694,43.89501200732769
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,7,309.98379750966797,577.0799623628864,422.9043350978749,3606,105.55268996117582,41.377937544642165,0.3920121558234254,39.20121558234254
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,8,577.0799623628864,1074.318353527377,787.2275644193625,3614,121.98367459878251,43.48007859521525,0.35644178401926263,35.64417840192626
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,9,1074.318353527377,2000.0000000000023,1468.0062663926642,3645,145.93360768175583,45.92105221881348,0.3146708489449232,31.46708489449232
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,10,2000.0000000000023,3723.2911332721424,2727.5000785599345,3484,177.65470723306544,51.20014899391972,0.2882003510706315,28.820035107063152
