dataset_id,gift_dataset_id,model_name,config_hash,run_dir,prediction_mode,observed_area_policy,aggregation,fold,n_samples,feature_count,feature_names,architecture_variant,layer_sizes,effort_transform,asymptote_transform,weibull_parameterization,target_transform,sr_mean,sr_median,pred_mean,pred_median,bias_slope_log_area,r2,d2,rmse,mape,mean_relative_bias,median_relative_bias,log1p_r2,log1p_d2,log1p_rmse,log1p_mae,nrmse
d0848f6,da569da,MuScaRi_ClimateDEM,cc879a75e173,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM/cc879a75e173,asymptotic_total,observed_area_set_to_sp_unit_area,fold_member,2.0,178,10,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,2026.477840123552,1908.15380859375,-0.1081919783922215,0.4792105808079377,0.2417935112146474,636.4300378753444,0.654366431847502,0.629376512832943,0.3572870442631131,0.1797633602446869,0.1849922121343581,0.5544245171822663,0.408759273378984,0.4061076699282002
d0848f6,da569da,MuScaRi_ClimateDEM,cc879a75e173,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM/cc879a75e173,asymptotic_total,observed_area_set_to_sp_unit_area,fold_member,3.0,178,10,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1833.4101576215764,1729.8941650390625,-0.0768798488966527,0.6882105327735739,0.43170872797907,492.43658734606606,0.4972181601589291,0.4464496962011518,0.2044359352770023,0.4227905468618318,0.3472791693487936,0.4650927416618326,0.3273658196015892,0.31422507294301444
d0848f6,da569da,MuScaRi_ClimateDEM,cc879a75e173,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM/cc879a75e173,asymptotic_total,observed_area_set_to_sp_unit_area,fold_member,4.0,178,10,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1717.9275402969188,1583.2908325195312,-0.0911208154391466,0.7189973609525134,0.4580307707583999,467.4926554644164,0.4553079748286391,0.3602972105206066,0.1109204336979372,0.4709035307691793,0.3773842521790687,0.4452872663828747,0.3122669064796129,0.29830828483992267
d0848f6,da569da,MuScaRi_ClimateDEM,cc879a75e173,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM/cc879a75e173,asymptotic_total,observed_area_set_to_sp_unit_area,uniform_ensemble,,178,10,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1937.4778994442368,1826.695056152344,-0.105993800818332,0.5963645276265792,0.3480324634348103,560.2917864037034,0.5916614393229032,0.5617189243710021,0.2501957173812172,0.269590461747671,0.2608084537773362,0.5231859375616166,0.3707343706655168,0.35752365274261955
d0848f6,da569da,MuScaRi_ClimateDEM_Area,8d84a87043dd,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM_Area/8d84a87043dd,finite_full_area,observed_area_set_to_sp_unit_area,fold_member,0.0,178,11,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation;log_sp_unit_area,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1396.5964197737446,1241.0735473632812,0.0075089271837359,0.6369933418255043,0.4214095660566234,531.3453550536087,0.3269005520773314,0.0413624256182035,-0.1182643765131424,0.6206571569194457,0.4309912348860087,0.3770411850445259,0.2853808427811137,0.33905285927163936
d0848f6,da569da,MuScaRi_ClimateDEM_Area,8d84a87043dd,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM_Area/8d84a87043dd,finite_full_area,observed_area_set_to_sp_unit_area,fold_member,1.0,178,11,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation;log_sp_unit_area,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1495.9882198719497,1414.1553955078125,-0.0377448683378703,0.7138792893521352,0.4813469376912574,471.73080825596577,0.3594006352617681,0.1741554823278886,-0.0152993355046371,0.6124745200387105,0.4585434214218267,0.3810859836926301,0.2715623101044176,0.30101266120896036
d0848f6,da569da,MuScaRi_ClimateDEM_Area,8d84a87043dd,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM_Area/8d84a87043dd,finite_full_area,observed_area_set_to_sp_unit_area,fold_member,2.0,178,11,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation;log_sp_unit_area,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1447.343644045712,1365.6748657226562,-0.0189042886218916,0.636198455841255,0.3933911256027367,531.9267879363995,0.3833164393688486,0.135120727325048,-0.0872620077312767,0.5790756154980913,0.3890194023374528,0.3971685826978866,0.3064314094509876,0.3394238731132206
d0848f6,da569da,MuScaRi_ClimateDEM_Area,8d84a87043dd,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM_Area/8d84a87043dd,finite_full_area,observed_area_set_to_sp_unit_area,fold_member,3.0,178,11,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation;log_sp_unit_area,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1376.2983713900103,1177.2798461914062,-0.028193136575155,0.6402146775978605,0.3819717872445415,528.9825112896849,0.3823385398178548,0.0618605730859192,-0.1237303360930245,0.5104610226110127,0.3273270581848612,0.4283181544001608,0.3373726079822301,0.33754512249262925
d0848f6,da569da,MuScaRi_ClimateDEM_Area,8d84a87043dd,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM_Area/8d84a87043dd,finite_full_area,observed_area_set_to_sp_unit_area,fold_member,4.0,178,11,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation;log_sp_unit_area,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1460.2108020568162,1337.275634765625,-0.0434627511736374,0.6726040446987235,0.4307336200179305,504.6104590205517,0.3864512621033919,0.1669874080835773,-0.024812972872856,0.5757349249809939,0.4073997952866421,0.3987415435093156,0.2972129011395438,0.32199325226439746
d0848f6,da569da,MuScaRi_ClimateDEM_Area,8d84a87043dd,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM_Area/8d84a87043dd,finite_full_area,observed_area_set_to_sp_unit_area,uniform_ensemble,,178,11,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation;log_sp_unit_area,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1435.2874914276465,1329.6379272460936,-0.0241592235049637,0.6937381052215462,0.4496030226214867,488.05197606367057,0.3525322429726303,0.1158973232881274,-0.0825533982085607,0.6170963988502725,0.4339290126009,0.378806628428548,0.2839074287819265,0.31142724102832514
d0848f6,da569da,MuScaRi_ClimateDEM_Area,8d84a87043dd,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM_Area/8d84a87043dd,asymptotic_total,observed_area_set_to_sp_unit_area,fold_member,0.0,178,11,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation;log_sp_unit_area,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1397.9178895414543,1241.0745239257812,0.0064931872675829,0.636249583577541,0.4197389432583738,531.8894088095618,0.3288373449209582,0.0434262570945462,-0.1173058209416896,0.6182788572453959,0.4282808908207945,0.3782212729717136,0.2867401896330074,0.3394000213947274
d0848f6,da569da,MuScaRi_ClimateDEM_Area,8d84a87043dd,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM_Area/8d84a87043dd,asymptotic_total,observed_area_set_to_sp_unit_area,fold_member,1.0,178,11,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation;log_sp_unit_area,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1499.4751744645366,1414.2001342773438,-0.0411343825893405,0.7116628279439968,0.4774054055129376,473.554437217396,0.3643995107183891,0.1799669583127679,-0.0120045102812502,0.6052709071283928,0.4523154391681878,0.3846116301702652,0.2746858943676815,0.3021763236137274
d0848f6,da569da,MuScaRi_ClimateDEM_Area,8d84a87043dd,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM_Area/8d84a87043dd,asymptotic_total,observed_area_set_to_sp_unit_area,fold_member,2.0,178,11,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation;log_sp_unit_area,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1458.9692177076015,1366.545166015625,-0.029752909638551,0.6278888626708379,0.3795143659815281,537.9673609098995,0.4006542618584717,0.1543994491110527,-0.0811059038252337,0.5532944749393217,0.3681994549069678,0.4091508958096936,0.3168734527175443,0.34327837850942855
d0848f6,da569da,MuScaRi_ClimateDEM_Area,8d84a87043dd,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM_Area/8d84a87043dd,asymptotic_total,observed_area_set_to_sp_unit_area,fold_member,3.0,178,11,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation;log_sp_unit_area,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1376.9908246672555,1177.2798461914062,-0.0288971752134047,0.6397662118366381,0.3811880849669639,529.3120920841152,0.3833710399177999,0.0630506990405047,-0.1230218118949051,0.5090664955548754,0.3260471036406065,0.4289277856156451,0.3380145568043853,0.3377554288586298
d0848f6,da569da,MuScaRi_ClimateDEM_Area,8d84a87043dd,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM_Area/8d84a87043dd,asymptotic_total,observed_area_set_to_sp_unit_area,fold_member,4.0,178,11,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation;log_sp_unit_area,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1461.3997998184032,1337.28173828125,-0.0445808195382199,0.6717644303125945,0.4291336817740786,505.25708722193406,0.3883648418787278,0.1689505100041796,-0.0248129352432898,0.5730865871536928,0.4048705989319513,0.3999841151467607,0.2984813951092562,0.3224058674091036
d0848f6,da569da,MuScaRi_ClimateDEM_Area,8d84a87043dd,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM_Area/8d84a87043dd,asymptotic_total,observed_area_set_to_sp_unit_area,uniform_ensemble,,178,11,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation;log_sp_unit_area,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1438.9505812398504,1329.6552368164062,-0.0275744199423866,0.6915704219356225,0.4451309129647079,489.7761159738161,0.3581163205009699,0.1219587747126103,-0.079842014083682,0.609529666617386,0.4266158266903425,0.3825312027415595,0.2875752864434016,0.3125274192095388
